"BN/Registration number","Fiscal period end","Form ID","300","305","310","315","320","325","330","335","340","345","370","380","390"
"118998392RR0001",2018-12-31 00:00:00,"23",2,,,,,,,,,,1,$2312.00,$5962.00
"118998426RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,2,$1680.00,$1680.00
"118998681RR0001",2018-12-31 00:00:00,"23",2,,,,,,,,,,,,$2070.00
"118998939RR0001",2018-12-31 00:00:00,"23",1,,,,,,,,,,,,$5406.00
"118998947RR0001",2018-12-31 00:00:00,"23",1,,,,,,,,,,,$0.00,$2100.00
"118999127RR0001",2018-12-31 00:00:00,"23",23,9,1,,,,,,,,,,$649098.00
"118999176RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,2,$37400.00,$37400.00
"118999234RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,1,$0.00,$10036.00
"118999309RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,$7066.00
"118999382RR0001",2018-12-31 00:00:00,"23",6,6,,,,,,,,,,,$70318.00
"118999408RR0001",2018-12-31 00:00:00,"23",1,1,,,,,,,,,,,
"118999473RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,3,$0.00,$41256.00
"118999507RR0001",2018-12-31 00:00:00,"23",1,2,1,,,,,,,,2,$27670.00,$78711.00
"118999903RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,$2995.00,$23588.00
"118999911RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,1,$10812.00,$10812.00
"119000529RR0001",2018-3-31 00:00:00,"23",1,,1,,,,,,,,3,$47518.00,$112680.00
"119000537RR0001",2018-4-30 00:00:00,"23",73,,,6,2,,2,,,,26,$106132.00,$5295256.00
"119000842RR0001",2018-12-31 00:00:00,"23",3,1,1,1,,,,,,,,,$165079.00
"119000974RR0001",2018-3-31 00:00:00,"23",12,,7,1,1,1,1,,,1,3,$24221.00,$1645267.00
"119001006RR0001",2018-6-30 00:00:00,"23",1,,1,,,,,,,,,$0.00,$67251.00
"119001212RR0001",2018-12-31 00:00:00,"23",1,,1,,,,,,,,,,$56276.00
"119001477RR0001",2018-3-31 00:00:00,"23",2,,1,1,,,,,,,,$0.00,$145989.00
"119001527RR0001",2018-12-31 00:00:00,"23",1,,1,,,,,,,,,,$57993.00
"119001576RR0001",2018-12-31 00:00:00,"23",7,3,3,1,,,,,,,,,$423623.00
"119001691RR0001",2018-4-30 00:00:00,"23",1,1,,,,,,,,,,$0.00,$5000.00
"119001725RR0002",2018-4-30 00:00:00,"23",6,,3,2,,,1,,,,,$0.00,$607087.00
"119001873RR0001",2018-3-31 00:00:00,"23",4,3,1,,,,,,,,1,$10120.00,$147188.00
"119001899RR0001",2018-12-31 00:00:00,"23",2,,,,,,,,,,,,$65708.00
"119001949RR0001",2018-3-31 00:00:00,"23",3,2,1,,,,,,,,2,$3978.00,$98287.00
"119001972RR0001",2018-3-31 00:00:00,"23",8,5,3,,,,,,,,2,$62109.00,$45938.00
"119001998RR0001",2018-3-31 00:00:00,"23",1,1,,,,,,,,,2,$34841.00,$53913.00
"119002012RR0001",2018-3-31 00:00:00,"23",24,,9,1,,,,,,,78,$406132.00,$1649693.00
"119002038RR0001",2018-3-31 00:00:00,"23",10,4,6,,,,,,,,13,$197493.00,$742621.00
"119002061RR0001",2018-3-31 00:00:00,"23",11,5,5,,,,,,,,63,$380839.00,$872400.00
"119002103RR0001",2018-3-31 00:00:00,"23",15,6,4,,,,,,,,13,$90080.00,$732949.00
"119002111RR0001",2018-3-31 00:00:00,"23",11,4,5,1,,,,,,,10,$89528.00,$583529.00
"119002186RR0001",2018-12-31 00:00:00,"23",1,1,,,,,,,,,,$0.00,$39215.00
"119002202RR0001",2018-3-31 00:00:00,"23",3,3,,,,,,,,,,$0.00,$54460.00
"119002228RR0001",2018-12-31 00:00:00,"23",9,8,1,,,,,,,,3,$11760.00,$380777.00
"119002269RR0001",2018-12-31 00:00:00,"23",1,,,1,,,,,,,1,$9736.00,$85540.00
"119002285RR0001",2018-12-31 00:00:00,"23",1,1,,,,,,,,,1,$3898.00,$37641.00
"119002319RR0001",2018-12-31 00:00:00,"23",4,3,1,,,,,,,,15,$0.00,$208078.00
"119002434RR0001",2018-3-31 00:00:00,"23",28,,10,,,,,,,,10,$69934.00,$1455997.00
"119002459RR0001",2018-1-31 00:00:00,"23",,,,,,,,,,,2,$17718.00,$17718.00
"119002533RR0001",2018-12-31 00:00:00,"23",,,4,,,,,,,,6,$24424.00,$347082.00
"119002582RR0001",2018-8-31 00:00:00,"23",,,,,,,,,,,2,$7500.00,$7500.00
"119002590RR0001",2018-12-31 00:00:00,"23",,4,,,,,,,,,4,$105542.00,$105542.00
"119002616RR0001",2018-9-30 00:00:00,"23",,,,,,,,,,,1,$24690.00,$24690.00
"119002665RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,2,$17076.00,$17076.00
"119002681RR0001",2018-4-30 00:00:00,"23",876,,,,,,9,,,1,2174,$24687919.00,$118505000.00
"119002731RR0001",2018-6-30 00:00:00,"23",341,,,,7,1,1,1,,,303,$7700712.00,$40779977.00
"119002756RR0001",2018-12-31 00:00:00,"23",14,5,5,,,,,,,,99,$515723.00,$1053866.00
"119002814RR0001",2018-12-31 00:00:00,"23",3,2,1,,,,,,,,55,$194908.00,$334511.00
"119002855RR0001",2018-12-31 00:00:00,"23",1,,1,,,,,,,,1,$3108.00,$83013.00
"119002863RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,1,$11345.00,$11345.00
"119002871RR0001",2018-9-30 00:00:00,"23",,,,,,,,,,,3,$11883.00,$11883.00
"119002889RR0001",2018-12-31 00:00:00,"23",4,1,2,1,,,,,,,3,$53627.00,$312457.00
"119002905RR0001",2018-12-31 00:00:00,"23",4,,3,1,,,,,,,1,$10441.00,$284321.00
"119002921RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,1,$500.00,$500.00
"119002970RR0001",2018-9-30 00:00:00,"23",,,,,,,,,,,13,$31448.00,$31448.00
"119002996RR0001",2018-3-31 00:00:00,"23",,,,3,4,,3,,,,90,$2487355.00,$9990945.00
"119003002RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,1,$66000.00,$66000.00
"119003093RR0001",2018-12-31 00:00:00,"23",2,,2,,,,,,,,2,$16052.00,$150926.00
"119003192RR0001",2018-4-30 00:00:00,"23",1,,0,,,,,,,,3,$31385.00,$77385.00
"119003309RR0001",2018-12-31 00:00:00,"23",102,,,,9,1,,,,,33,$846798.00,$10284148.00
"119003317RR0001",2018-12-31 00:00:00,"23",2,,1,1,,,,,,,2,$73326.00,$218431.00
"119003424RR0001",2018-12-31 00:00:00,"23",,,1,,,,,,,,,,
"119003432RR0001",2018-12-31 00:00:00,"23",1,,1,,,,,,,,1,$33971.00,$95710.00
"119003440RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,1,$1800.00,$1800.00
"119003465RR0001",2018-12-31 00:00:00,"23",4,3,1,,,,,,,,3,$17103.00,$167103.00
"119003564RR0001",2018-12-31 00:00:00,"23",1,1,,,,,,,,,,$0.00,$36123.00
"119003580RR0001",2018-12-31 00:00:00,"23",3,,3,,,,,,,,4,$32484.00,$222742.00
"119003606RR0001",2018-3-31 00:00:00,"23",22,,6,3,1,,,,,,56,$1225502.00,$3152187.00
"119003614RR0001",2018-12-31 00:00:00,"23",1,,1,,,,,,,,3,$24865.00,$59399.00
"119003655RR0001",2018-12-31 00:00:00,"23",3,1,2,,,,,,,,2,$13145.00,$132555.00
"119003689RR0001",2018-12-31 00:00:00,"23",1,1,,,,,,,,,2,$1563.00,$43511.00
"119003739RR0001",2018-12-31 00:00:00,"23",16,9,1,,,,,,,,93,$274098.00,$1037262.00
"119003861RR0001",2018-3-31 00:00:00,"23",4,3,1,,,,,,,,8,$48340.00,$217275.00
"119003937RR0001",2018-3-31 00:00:00,"23",28,24,3,1,,,,,,,5,$16789.00,$990151.00
"119003952RR0001",2018-6-30 00:00:00,"23",7,,7,,,,,,,,7,$179962.00,$594796.00
"119004083RR0001",2018-3-31 00:00:00,"23",23,9,1,,,,,,,,,$0.00,$539859.00
"119004091RR0001",2018-3-31 00:00:00,"23",4,3,2,,,,,,,,1,$434824.00,$130817.00
"119004117RR0001",2018-3-31 00:00:00,"23",1,,1,,,,,,,,7,$31398.00,$88385.00
"119004125RR0001",2018-3-31 00:00:00,"23",4,4,,,,,,,,,,$0.00,$92174.00
"119004141RR0001",2018-3-31 00:00:00,"23",2,1,1,,,,,,,,5,$66281.00,$148222.00
"119004158RR0001",2018-12-31 00:00:00,"23",5,3,1,,,,,,,,4,,$115534.00
"119004174RR0001",2018-3-31 00:00:00,"23",4,3,,,,,,,,,1,$0.00,$143933.00
"119004216RR0001",2018-3-31 00:00:00,"23",7,7,,,,,,,,,,$0.00,$155339.00
"119004240RR0001",2018-12-31 00:00:00,"23",4,4,,,,,,,,,3,$5432.00,$144088.00
"119004281RR0001",2018-12-31 00:00:00,"23",5,,4,1,,,,,,,23,$304451.00,$686882.00
"119004299RR0001",2018-3-31 00:00:00,"23",32,,6,4,,,,,,,28,$867913.00,$2806900.00
"119004315RR0001",2018-3-31 00:00:00,"23",10,3,4,2,1,,,,,,22,$2370010.00,$3785604.00
"119004323RR0001",2018-3-31 00:00:00,"23",17,14,3,,,,,,,,8,$125000.00,$550908.00
"119004364RR0001",2018-3-31 00:00:00,"23",7,2,4,1,,,,,,,16,$189190.00,$635370.00
"119004372RR0001",2018-12-31 00:00:00,"23",40,13,17,9,1,,,,,,40,$538626.00,$2654499.00
"119004398RR0001",2018-3-31 00:00:00,"23",4,3,,,,,,,,,1,$0.00,$143957.00
"119004422RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,1,$23956.00,$23956.00
"119004513RR0001",2018-3-31 00:00:00,"23",7,2,5,,,,,,,,35,$220808.00,$567775.00
"119004703RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,1,$14397.00,$14397.00
"119004745RR0001",2018-12-31 00:00:00,"23",1,,1,,,,,,,,2,$15526.00,$77101.00
"119004794RR0001",2018-5-31 00:00:00,"23",3,2,1,,,,,,,,29,$61973.00,$206553.00
"119004810RR0001",2018-1-31 00:00:00,"23",5,,3,2,,,,,,,3,$22244.00,$442262.00
"119004893RR0001",2018-5-31 00:00:00,"23",2,2,,,,,,,,,8,$47569.00,$114584.00
"119004901RR0001",2018-3-31 00:00:00,"23",10,1,8,1,,,,,,,19,$590750.00,$1087062.00
"119005015RR0001",2018-8-31 00:00:00,"23",41,,9,,1,,,,,,10,$128903.00,$2219443.00
"119005023RR0001",2018-3-31 00:00:00,"23",34,,6,4,,,,,,,79,$0.00,$3645471.00
"119005098RR0001",2018-12-31 00:00:00,"23",1,,1,,,,,,,,1,$1606.00,$82901.00
"119005171RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,2,$51220.00,$53379.00
"119005205RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,1,$32474.00,$32474.00
"119005221RR0001",2018-3-31 00:00:00,"23",136,,8,1,1,,,,,,189,$4378457.00,$13096637.00
"119005247RR0001",2018-7-31 00:00:00,"23",97,,,6,4,,,,,,92,$1932391.00,$8031091.00
"119005288RR0001",2018-6-30 00:00:00,"23",2,,2,,,,,,,,6,$70415.00,$211387.00
"119005304RR0001",2018-3-31 00:00:00,"23",33,,9,1,,,,,,,44,$0.00,$2753212.00
"119005346RR0001",2018-6-30 00:00:00,"23",2,2,,,,,,,,,8,$5000.00,$44125.00
"119005353RR0001",2018-3-31 00:00:00,"23",7,,7,,,,,,,,,,$422701.00
"119005387RR0001",2018-12-31 00:00:00,"23",1,,1,,,,,,,,2,$22346.00,$84606.00
"119005460RR0001",2018-12-31 00:00:00,"23",1,,1,,,,,,,,,,$70493.00
"119005536RR0001",2018-6-30 00:00:00,"23",6,5,1,,,,,,,,9,$93122.00,$304414.00
"119005619RR0001",2018-10-31 00:00:00,"23",,,,,,,,,,,2,$4800.00,$4800.00
"119005643RR0001",2018-3-31 00:00:00,"23",68,,5,4,1,,,,,,238,$2512355.00,$7642092.00
"119005650RR0001",2018-12-31 00:00:00,"23",4,1,2,1,,,,,,,,,$293658.00
"119005700RR0001",2018-12-31 00:00:00,"23",1,,1,,,,,,,,1,$33778.00,$84009.00
"119005718RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,2,$21978.00,$21978.00
"119005734RR0001",2018-3-31 00:00:00,"23",3,,,,,,,,,,,$0.00,$164669.00
"119005759RR0001",2018-12-31 00:00:00,"23",2,1,1,,,,,,,,2,$34140.00,$185857.00
"119005767RR0001",2018-3-31 00:00:00,"23",3,2,1,,,,,,,,6,$57644.00,$173531.00
"119005858RR0001",2018-7-31 00:00:00,"23",2,2,,,,,,,,,,$54300.00,$54300.00
"119005874RR0001",2018-6-30 00:00:00,"23",3,,3,,,,,,,,1,$29120.00,$205498.00
"119005916RR0001",2018-12-31 00:00:00,"23",4,2,4,,,,,,,,6,$118406.00,$415080.00
"119005940RR0001",2018-12-31 00:00:00,"23",1,1,,,,,,,,,3,$56858.00,$61887.00
"119006013RR0001",2018-12-31 00:00:00,"23",1,,1,,,,,,,,3,$7725.00,$51973.00
"119006062RR0001",2018-12-31 00:00:00,"23",4,2,2,,,,,,,,,,$160583.00
"119006096RR0001",2018-12-31 00:00:00,"23",1,,1,,,,,,,,1,$3547.00,$8329.00
"119006120RR0001",2018-12-31 00:00:00,"23",1,,1,,,,,,,,1,$15766.00,$70178.00
"119006138RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,$11859.00,$17931.00
"119006153RR0001",2018-12-31 00:00:00,"23",2,2,,,,,,,,,,$0.00,$59856.00
"119006245RR0001",2018-12-31 00:00:00,"23",1,1,,,,,,,,,1,$466.00,$13842.00
"119006286RR0001",2018-12-31 00:00:00,"23",1,1,,,,,,,,,3,$12554.00,$60926.00
"119006328RR0001",2018-12-31 00:00:00,"23",1,,1,,,,,,,,1,$16000.00,$57967.00
"119006336RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,$2400.00,$8200.00
"119006450RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,$6725.00
"119006500RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,1,$22362.00,$22362.00
"119006609RR0001",2018-3-31 00:00:00,"23",28,28,,,,,,,,,12,$81570.00,$554248.00
"119006633RR0001",2018-3-31 00:00:00,"23",2,1,1,,,,,,,,,$0.00,$219127.00
"119006658RR0001",2018-3-31 00:00:00,"23",14,4,1,,,,,,,,,$0.00,$208352.00
"119006724RR0002",2018-3-31 00:00:00,"23",7,6,1,,,,,,,,5,$33800.00,$278312.00
"119006732RR0001",2018-12-31 00:00:00,"23",4,3,1,,,,,,,,10,$46476.00,$198362.00
"119006765RR0001",2018-6-30 00:00:00,"23",5,4,1,,,,,,,,7,$57838.00,$305963.00
"119006773RR0001",2018-10-31 00:00:00,"23",1,1,,,,,,,,,,$0.00,$19054.00
"119006781RR0001",2018-3-31 00:00:00,"23",29,4,6,,,,,,,,35,$604148.00,$1879506.00
"119006914RR0001",2018-3-31 00:00:00,"23",30,,10,,,,,,,,16,$185249.00,$1558545.00
"119006922RR0001",2018-12-31 00:00:00,"23",116,,10,,,,,,,,30,$245465.00,$3629772.00
"119006930RR0001",2018-6-30 00:00:00,"23",3,,,,,,,,,,,,
"119006971RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,3,$5143.00,$5143.00
"119007011RR0001",2018-8-31 00:00:00,"23",161,,5,4,1,,,,,,84,$994954.00,$5240009.00
"119007045RR0001",2018-3-31 00:00:00,"23",8,6,2,,,,,,,,11,$60202.00,$368968.00
"119007060RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,7,$60933.00,$60933.00
"119007094RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,1,$2990.00,$2990.00
"119007201RR0001",2018-12-31 00:00:00,"23",1,,,1,,,,,,,2,$13365.00,$96068.00
"119007250RR0001",2018-7-31 00:00:00,"23",1,1,,,,,,,,,,$0.00,$151608.00
"119007284RR0001",2018-12-31 00:00:00,"23",12,5,5,,,,,,,,37,$182520.00,$726190.00
"119007292RR0001",2018-6-30 00:00:00,"23",210,,,10,,,,,,,534,$7265321.00,$25917938.00
"119007334RR0002",2018-12-31 00:00:00,"23",1,,1,,,,,,,,6,$8364.00,$60888.00
"119007409RR0001",2018-3-31 00:00:00,"23",11,3,6,1,,,,,,,5,$89384.00,$581723.00
"119007474RR0001",2018-3-31 00:00:00,"23",1,1,,,,,,,,,3,$12631.00,$30233.00
"119007607RR0001",2018-3-31 00:00:00,"23",9,1,8,,,,,,,,,$0.00,$498574.00
"119007722RR0001",2018-12-31 00:00:00,"23",6,6,,,,,,,,,5,$22363.00,$36496.00
"119007748RR0001",2018-9-30 00:00:00,"23",,,,,,,,,,,1,$5398.00,$6334.00
"119007771RR0001",2018-12-31 00:00:00,"23",4,3,1,,,,,,,,15,$143743.00,$323268.00
"119007789RR0001",2018-10-31 00:00:00,"23",,,,,,,,,,,42,$583443.00,$583443.00
"119007854RR0001",2018-4-30 00:00:00,"23",,,,,,,,,,,1,$4200.00,$5700.00
"119007888RR0001",2018-9-30 00:00:00,"23",2,2,,,,,,,,,2,$6270.00,$68643.00
"119007912RR0001",2018-4-30 00:00:00,"23",,,,,,,,,,,1,$4919.00,$4919.00
"119008035RR0001",2018-8-31 00:00:00,"23",46,,9,1,,,,,,,9,$82512.00,$2086905.00
"119008043RR0001",2018-12-31 00:00:00,"23",62,2,6,2,,,,,,,25,$269728.00,$1943048.00
"119008068RR0001",2018-12-31 00:00:00,"23",48,3,6,1,,,,,,,10,$102754.00,$1705648.00
"119008118RR0001",2018-3-31 00:00:00,"23",2,4,,,,,,,,,4,$72953.00,$174653.00
"119008126RR0001",2018-6-30 00:00:00,"23",11,10,,,,,,,,,17,$44809.00,$390341.00
"119008225RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,1,$4267.00,$4267.00
"119008340RR0001",2018-12-31 00:00:00,"23",2,,2,,,,,,,,6,$83685.00,$220258.00
"119008357RR0001",2018-12-31 00:00:00,"23",,6,,,,,,,,,,,$165198.00
"119008464RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,13,$225484.00,$225484.00
"119008480RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,1,$35656.00,$35656.00
"119008498RR0001",2018-3-31 00:00:00,"23",4,4,,,,,,,,,,$0.00,$115866.00
"119008589RR0001",2018-3-31 00:00:00,"23",10,3,7,,,,,,,,,$0.00,$480490.00
"119008654RR0001",2018-9-30 00:00:00,"23",,,,,,,,,,,3,$21005.00,$21005.00
"119008712RR0001",2018-3-31 00:00:00,"23",1,1,,,,,,,,,,$0.00,$18161.00
"119008779RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,13,$136505.00,$136505.00
"119008787RR0001",2018-12-31 00:00:00,"23",1,1,,,,,,,,,,,$35410.00
"119008787RR0002",2018-12-31 00:00:00,"23",1,0,1,,,,,,,,2,$5561.00,$57100.00
"119008787RR0004",2018-12-31 00:00:00,"23",1,1,,,,,,,,,1,$9629.00,$40200.00
"119008795RR0001",2018-3-31 00:00:00,"23",3,2,1,,,,,,,,2,$25223.00,$166725.00
"119008803RR0001",2018-3-31 00:00:00,"23",1,1,,,,,,,,,3,$37098.00,$80548.00
"119008837RR0001",2018-3-31 00:00:00,"23",4,1,3,,,,,,,,,$0.00,$199571.00
"119008845RR0001",2018-3-31 00:00:00,"23",,1,,,,,,,,,,$9300.00,$9300.00
"119008860RR0001",2018-3-31 00:00:00,"23",20,9,9,2,,,,,,,,$0.00,$942616.00
"119008902RR0001",2018-3-31 00:00:00,"23",5,1,4,,,,,,,,3,$20756.00,$276684.00
"119008928RR0001",2018-6-30 00:00:00,"23",1,1,,,,,,,,,6,$64878.00,$71558.00
"119009041RR0001",2018-3-31 00:00:00,"23",1,1,,,,,,,,,,$0.00,$21325.00
"119009181RR0002",2018-3-31 00:00:00,"23",21,,8,2,,,,,,,3,$19722.00,$1463117.00
"119009207RR0001",2018-3-31 00:00:00,"23",7,2,8,,,,,,,,15,$336000.00,$649118.00
"119009215RR0001",2018-12-31 00:00:00,"23",1,1,,,,,,,,,,,$17674.00
"119009314RR0001",2018-3-31 00:00:00,"23",8,6,2,,,,,,,,8,$45151.00,$361165.00
"119009348RR0001",2018-6-30 00:00:00,"23",4,2,2,,,,,,,,,$0.00,$162820.00
"119009355RR0001",2018-6-30 00:00:00,"23",1,1,,,,,,,,,15,$73522.00,$100472.00
"119009397RR0001",2018-6-30 00:00:00,"23",4,3,1,,,,,,,,38,$348074.00,$512713.00
"119009504RR0001",2018-3-31 00:00:00,"23",9,5,4,,,,,,,,9,$92142.00,$578593.00
"119009561RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,1,$8000.00,$8000.00
"119009587RR0001",2018-12-31 00:00:00,"23",1,1,,,,,,,,,,$0.00,$13850.00
"119009686RR0001",2018-4-30 00:00:00,"23",795,,,,,1,8,,,1,1400,$6502000.00,$126751000.00
"119009744RR0001",2018-3-31 00:00:00,"23",18,2,7,1,,,,,,,7,$66652.00,$1025489.00
"119009801RR0001",2018-3-31 00:00:00,"23",65,6,4,,,,,,,,57,$859235.00,$3079061.00
"119009819RR0001",2018-12-31 00:00:00,"23",5,5,,,,,,,,,3,$8869.00,$75668.00
"119009827RR0001",2018-1-31 00:00:00,"23",,1,2,,,,,,,,,$0.00,$128526.00
"119009843RR0001",2018-5-31 00:00:00,"23",1,1,,,,,,,,,,$0.00,$36630.00
"119009868RR0001",2018-6-30 00:00:00,"23",3,,3,,,,,,,,4,$69353.00,$247916.00
"119009876RR0001",2018-3-31 00:00:00,"23",13,3,7,,,,,,,,122,$611989.00,$1228764.00
"119009884RR0001",2018-3-31 00:00:00,"23",124,,7,3,,,,,,,99,$2387045.00,$4463040.00
"119009967RR0001",2018-12-31 00:00:00,"23",1,1,,,,,,,,,,$0.00,$39035.00
"119009983RR0001",2018-12-31 00:00:00,"23",2,1,1,,,,,,,,,,$106596.00
"119010080RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,18900,$18900.00,$18900.00
"119010163RR0001",2018-12-31 00:00:00,"23",2,2,,,,,,,,,,,$36182.00
"119010213RR0001",2018-3-31 00:00:00,"23",2,1,1,,,,,,,,,$0.00,$45012.00
"119010296RR0001",2018-3-31 00:00:00,"23",2,1,1,,,,,,,,16,$93517.00,$198471.00
"119010304RR0001",2018-3-31 00:00:00,"23",1,1,,,,,,,,,1,$0.00,$22104.00
"119010312RR0001",2018-3-31 00:00:00,"23",1,,1,,,,,,,,1,$0.00,$53339.00
"119010379RR0001",2018-6-30 00:00:00,"23",4,2,2,,,,,,,,14,$75209.00,$286128.00
"119010387RR0001",2018-3-31 00:00:00,"23",1,,1,,,,,,,,4,,$123859.00
"119010403RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,,1,$30299.00,$30299.00
"119010452RR0001",2018-3-31 00:00:00,"23",4,2,2,,,,,,,,4,$58395.00,$241748.00
"119010460RR0001",2018-3-31 00:00:00,"23",35,,7,3,,,,,,,36,$496147.00,$1835726.00
"119010486RR0001",2018-3-31 00:00:00,"23",1,1,,,,,,,,,,,$39604.00
"119010536RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,1,$36730.00,$36730.00
"119010551RR0001",2018-12-31 00:00:00,"23",1,,,1,,,,,,,3,$64462.00,$162576.00
"119010627RR0001",2018-12-31 00:00:00,"23",4,4,,,,,,,,,,,$62340.00
"119010635RR0001",2018-12-31 00:00:00,"23",3,,2,1,,,,,,,94,$672992.00,$959415.00
"119010668RR0001",2018-3-31 00:00:00,"23",14,1,13,,,,,,,,6,$47971.00,$715845.00
"119010700RR0001",2018-11-30 00:00:00,"23",3,2,1,,,,,,,,71,$277094.00,$375997.00
"119010791RR0001",2018-12-31 00:00:00,"23",28,,10,,,,,,,,30,$299968.00,$1586746.00
"119010817RR0001",2018-8-31 00:00:00,"23",5,3,2,,,,,,,,4,$407705.00,$538387.00
"119010825RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,$0.00,$180069.00
"119010841RR0001",2018-3-31 00:00:00,"23",9,,9,,,,,,,,17,$123761.00,$742517.00
"119010866RR0001",2018-12-31 00:00:00,"23",1,1,,,,,,,,,,,$41169.00
"119010890RR0001",2018-12-31 00:00:00,"23",1,,1,,,,,,,,,,$47212.00
"119010924RR0001",2018-3-31 00:00:00,"23",9,8,1,,,,,,,,2,$7158.00,$365956.00
"119010981RR0001",2018-3-31 00:00:00,"23",11,9,2,,,,,,,,,$0.00,$319549.00
"119011005RR0001",2018-3-31 00:00:00,"23",4,3,1,,,,,,,,,$0.00,$165456.00
"119011039RR0001",2018-3-31 00:00:00,"23",3,1,2,,,,,,,,4,$20871.00,$142969.00
"119011062RR0001",2018-3-31 00:00:00,"23",6,6,,,,,,,,,,$0.00,$152619.00
"119011104RR0001",2018-4-30 00:00:00,"23",,,,,,,,,,,4,$37913.00,$37913.00
"119011146RR0001",2018-3-31 00:00:00,"23",2,2,,,,,,,,,,$0.00,$53741.00
"119011203RR0001",2018-3-31 00:00:00,"23",5,3,1,,,,,,,,3,$0.00,$262366.00
"119011229RR0001",2018-6-30 00:00:00,"23",2,,2,,,,,,,,,$0.00,$119500.00
"119011245RR0001",2018-3-31 00:00:00,"23",2,1,1,,,,,,,,4,$10847.00,$90619.00
"119011294RR0001",2018-12-31 00:00:00,"23",,3,1,,,,,,,,,$0.00,$173706.00
"119011302RR0001",2018-12-31 00:00:00,"23",1,,1,,,,,,,,3,$71325.00,$123471.00
"119011344RR0001",2018-3-31 00:00:00,"23",11,6,3,1,,,,,,,12,$94978.00,$696418.00
"119011377RR0001",2018-7-31 00:00:00,"23",7,5,1,1,,,,,,,10,$88313.00,$334134.00
"119011385RR0001",2018-3-31 00:00:00,"23",10,7,3,,,,,,,,50,$602935.00,$1004892.00
"119011393RR0001",2018-3-31 00:00:00,"23",9,8,1,,,,,,,,,$0.00,$254270.00
"119011401RR0001",2018-3-31 00:00:00,"23",6,18,2,,,,,,,,14,$92076.00,$309854.00
"119011500RR0001",2018-7-31 00:00:00,"23",2,2,,,,,,,,,,,
"119011633RR0001",2018-8-31 00:00:00,"23",9,6,3,,,,,,,,10,$84109.00,$390251.00
"119011674RR0001",2018-6-30 00:00:00,"23",153,,,9,1,,,,,,130,$770068.00,$13002407.00
"119011682RR0001",2018-6-30 00:00:00,"23",,,8,1,1,,,,,,20,$389049.00,$2325716.00
"119011732RR0001",2018-6-30 00:00:00,"23",111,,,6,3,1,,,,,,$0.00,$8915039.00
"119011781RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,$3071.00,$3071.00
"119011849RR0001",2018-12-31 00:00:00,"23",4,3,1,,,,,,,,,,$240198.00
"119011872RR0001",2018-12-31 00:00:00,"23",1,,1,,,,,,,,,,$54903.00
"119012037RR0001",2018-12-31 00:00:00,"23",10,9,1,,,,,,,,10,$24830.00,$291626.00
"119012052RR0001",2018-12-31 00:00:00,"23",12,2,6,2,,,,,,,60,$654613.00,$1310413.00
"119012060RR0001",2018-3-31 00:00:00,"23",2,2,,,,,,,,,65,$275000.00,$345450.00
"119012136RR0001",2018-12-31 00:00:00,"23",1,,1,,,,,,,,8,$195317.00,$270317.00
"119012151RR0001",2018-6-30 00:00:00,"23",2,,1,1,,,,,,,2,$41160.00,$140622.00
"119012185RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,1,$5264.00,$5264.00
"119012490RR0001",2018-3-31 00:00:00,"23",11,,8,3,,,,,,,20,$251312.00,$850847.00
"119012516RR0001",2018-6-30 00:00:00,"23",5,,3,2,,,,,,,4,$128245.00,$541483.00
